7.489	11.485
7.239	15.817
7.62	20.014
7.763	20.808
7.831	14.984
7.745	14.559
7.511	10.944
7.277	10.973
7.849	11.839
7.339	10.06
7.339	10.479
7.486	9.986
7.486	10.592
7.486	10.28
7.295	10.471
7.295	11.5
7.197	8.661
7.657	8.982
7.069	11.396
7.186	10.553
7.342	11.162
7.271	9.344
7.272	9.589
7.239	10.834
7.218	9.291
7.787	19.939
7.513	20.516
6.921	10.556
7.155	9.087
7.432	13.46
7.753	16.678
7.453	13.959
8.166	22.998
7.731	21.21
7.131	13.801
7.819	18.487
8.586	28.492
8.227	18.861
8.938	46.519
8.705	59.443
8.764	42.059
7.475	17.104
7.712	22.711
7.663	15.253
8.075	20.398
8.135	33.171
8.382	35.232
8.622	29.893
8.494	29.855
7.382	16.513
7.807	15.946
7.594	18.95
7.72	12.439
7.751	14.143
7.518	9.927
8.244	26.261
7.991	16.673
8.301	16.956
7.978	16.524
7.407	9.833
7.264	11.233
7.471	11.181
7.4	11.762
7.62	13.823
7.376	13.051
7.32	12.694
7.475	9.935
7.451	10.957
7.366	12.342
7.146	8.998
7.46	12.412
7.526	9.898
6.843	9.167
7.084	8.677
7.084	9.468
7.084	9.44
7.071	8.458
7.071	8.706
8.882	66.135
6.67	9.982
6.992	11.359
7.276	11.888
7.277	9.512
7.226	10.517
7.957	20.571
7.471	15.757
7.696	14.797
7.413	10.711
9.373	96.291
9.083	99.555
8.909	103.378
8.765	98.141
8.852	105.346
7.569	10.51
8.288	28.491
8.174	24.089
7.795	17.986
7.767	20.181
7.869	19.234
7.34	9.91
7.398	7.71
7.659	10.307
7.497	10.083
8.202	20.932
8.007	16.176
7.466	8.911
7.765	9.8
7.722	11.049
7.542	8.825
8.046	20.809
8.121	23.608
7.594	9.102
7.943	16.624
7.339	9.502
7.295	10.37
7.293	11.222
7.6	10.457
7.172	10.297
7.179	11.763
7.447	14.386
7.3	11.881
7.682	12.408
7.557	10.688
7.733	11.009
8.03	22.738
8.025	17.807
8.468	30.588
7.436	10.717
7.689	11.172
7.669	12.9
7.401	11.354
6.843	9.618
6.843	10.91
7.071	7.939
7.692	19.841
8.387	28.736
7.338	9.719
7.121	7.293
8.801	90.566
8.802	94.077
7.57	10.884
7.604	10.489
7.713	17.36
7.414	8.048
8.291	22.254
7.471	8.128
7.377	7.062
7.881	20.803
